unitid,name,Web_address,city,state,control,Institutional Classification,Student Access and Earnings Classification,Research Activity Designation,Award Level Focus,Academic Mix,Graduate Academic Program Mix,Size,Campus Setting,Highest Degree Awarded,Community Engagement,Leadership for Public Purpose,best_guess_inventory_url,best_guess_inventory_reason,url_tag,alt_candidate_urls,any_control_found,struct_hits_union,>0_struct_hits_found,program_title_count,program_titles_found,pdf_hits,total_controls_found,controls_sufficiency,status,error_detail,college_vine_site,college_vine_url,college_vine_ctrl_status,college_vine_program_title_count,college_vine_program_titles_found,afri_matches,ethnic_matches,black_matches,race_matches,anthropology,math,linguistics,chem,architect,economics,psychology,sociology,history,english,political_science,philosophy,computer_science,engineering,physics,geology,statistics,neuroscience,nces_profile_xlsx_downloaded,nces_profile_xlsx_filename,nces_profile_xlsx_dir,nces_profile_xlsx_parse_ok,nces_profile_xlsx_error,tuition_fees_ug_2024_25,tuition_fees_grad_2024_25,enrollment_total,enrollment_men,enrollment_women,pct_American Indian or Alaska Native,pct_Asian,pct_Black or African American,pct_Hispanic,pct_Native Hawaiian or Other Pacific Islander,pct_White,pct_Two or more races,pct_Race/ethnicity unknown,pct_U.S. Nonresident
213011,Immaculata University,www.immaculata.edu/,Immaculata,Pennsylvania,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Small,"Lower Access, Higher Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Small,Residential,Doctorate,Not Classified,Not Classified,https://www.immaculata.edu/majors,score=525;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=7;ctrlStructured=5;canonicalHub=1;flags=,429_rate_limited_seen,https://www.immaculata.edu/majors/|https://catalog.immaculata.edu/|https://www.immaculata.edu/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,5,warning_10_MajorsFound,ok,,1,https://www.collegevine.com/schools/hub/all/d/immaculata-university/majors,failed_ctrl_thresh,0,,,,,,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/213011/1772794938261,1,,28980,12780,2512,702,1810,0.2,2.9,9.2,9.2,0.1,72.5,2.2,2.5,1.2
115861,Imperial Valley College,www.imperial.edu/,Imperial,California,Public,Mixed Associate Medium,"Opportunity Colleges and Universities-Higher Access, Higher Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Medium,Primarily non-residential,Associate,Not Classified,Not Classified,https://www.imperial.edu/academics/catalogs-and-schedules-2.html/,score=150;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.imperial.edu/catalog|https://www.imperial.edu/academics/catalogs-and-schedules-2.html|https://www.imperial.edu/catalog/|https://www.imperial.edu/about/accreditation/index.html|https://www.imperial.edu/courses-and-programs/divisions/health-and-public-safety/allied-health-department/registered-nurse.html,1,BA|BS|degrees|programs,1,0,,,10,sufficient majors,ok,,0,https://www.collegevine.com/schools/hub/all/d/imperial-valley-college/majors,cv_unresolved,0,,,,,,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/115861/1772794941859,1,,,,8873,4054,4819,0.1,0.4,1.1,86.5,0.1,8.5,0.5,2.8,0.0
155201,Independence Community College,www.indycc.edu/,Independence,Kansas,Public,Mixed Associate Small,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Mixed,N/A,Small,Residential,Associate,Not Classified,Not Classified,https://www.indycc.edu/programs/areas_of_study.html,score=202;tier=inventory;hubSig=2;listingLinks=12;slugDiv=2;structHits=2;ctrlStructured=3;canonicalHub=0;flags=tooSpecific,403_forbidden_seen,https://www.indycc.edu/academics/registrar/ferpa.html|https://www.indycc.edu/academics/registrar/index.html|https://www.indycc.edu/|https://www.indycc.edu/academics/academic_support/veterans.html|https://www.indycc.edu/academics/online.html,1,degrees|majors|programs,1,0,,,3,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/independence-community-college/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/155201/1772794945526,1,,,,764,398,366,1.3,0.3,21.7,8.0,0.7,48.4,5.8,11.3,2.6
495280,Indian Bible College,www.indianbible.org/,Flagstaff,Arizona,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus:  Theological Studies,N/A,Very Small,Residential,Bachelor's,Not Classified,Not Classified,https://www.indianbible.org/wp-content/uploads/2025/11/2025-2026-IBC-Catalog-Final.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.indianbible.org/academics/catalog/2526|https://www.indianbible.org/catalog/2526|https://www.indianbible.org/catalog/20252026|https://www.indianbible.org/wp-content/uploads/2024/11/IBC-Catalog-2024-25-FINAL.pdf|https://www.indianbible.org/academics/catalog/,0,BA|BS|degrees,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indian-bible-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/495280/1772794949130,1,,7980,,38,21,17,86.8,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0
153472,Indian Hills Community College,www.indianhills.edu/,Ottumwa,Iowa,Public,Professions-focused Associate Large/Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate,Professions-focused,N/A,Medium,Residential,Associate,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/153472/1772794953651,1,,,,3184,1486,1698,0.3,1.4,5.2,9.0,0.5,75.3,3.5,1.1,3.8
134608,Indian River State College,www.irsc.edu/,Fort Pierce,Florida,Public,Mixed Associate/Baccalaureate,"Higher Access, Medium Earnings","Not classified, not in classification universe",Associate/Baccalaureate,Mixed,N/A,Large,"Mostly part-time, not residential",Bachelor's,Not Classified,Not Classified,https://www.irsc.edu/programs/,score=440;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.irsc.edu/academics/programs/|https://www.irsc.edu/academics/programs|https://www.irsc.edu/programs|https://www.irsc.edu/|https://www.irsc.edu/,1,bachelor|degrees|majors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indian-river-state-college/majors,cv_unresolved,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/134608/1772794959310,1,,,,15429,6146,9283,0.2,1.5,12.1,46.0,0.1,32.7,2.5,3.2,1.7
151290,Indiana Institute of Technology,www.indianatech.edu/,Fort Wayne,Indiana,Private not-for-profit,Professions-focused Undergraduate/Graduate-Master's Small,"Higher Access, Medium Earnings","Not classified, not in classification universe",Undergraduate/Graduate-Master's,Professions-focused,Special Focus: Business,Small,Primarily residential,Master's,Not Classified,Not Classified,https://www.indianatech.edu/programs/,score=448;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=2;canonicalHub=1;flags=,exceptions_seen,https://www.indianatech.edu/programs|https://www.indianatech.edu/catalog/|https://www.indianatech.edu/catalog|https://www.indianatech.edu/about/history/|https://www.indianatech.edu/about/policies/general-policies/,1,BS|bachelor|degrees|majors|minors|programs,1,0,,,5,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-institute-of-technology/majors,cv_unresolved,0,,,,black,race,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/151290/1772794963637,1,,31361,13616,2770,1613,1157,0.3,1.3,12.0,5.5,0.2,33.1,2.2,19.9,25.4
492962,Indiana Institute of Technology-College of Professional Studies,cps.indianatech.edu/,Fort Wayne,Indiana,Private not-for-profit,Special Focus: Business,Not Classified,"Not classified, not in classification universe",Baccalaureate,Special Focus: Business,N/A,Medium,Primarily online,Bachelor's,Not Classified,Not Classified,https://cps.indianatech.edu/,score=70;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://cps.indianatech.edu/,0,bachelor|degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-institute-of-technology-college-of-professional-studies/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/492962/1772794967823,1,,9896,,2779,1116,1663,1.0,1.2,29.4,7.7,0.2,50.6,2.6,7.2,0.1
151333,Indiana University-Kokomo,kokomo.iu.edu/,Kokomo,Indiana,Public,Professions-focused Baccalaureate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Medium,"Mostly full-time, not residential",Master's,Not Classified,Not Classified,https://kokomo.iu.edu/academics/bulletin.html,score=115;tier=bulletin;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://kokomo.iu.edu/academic-affairs/faculty-senate/index.html|https://kokomo.iu.edu/academic-affairs/academic-resources/program-review-guidelines.html|https://kokomo.iu.edu/academic-affairs/academic-resources/program-approval-process.html|https://kokomo.iu.edu/academic-affairs/academic-resources/mission.html|https://kokomo.iu.edu/academics/online-degrees.html,1,BA|BS|bachelor|degrees|majors|minors|programs,1,1,"Scott Blackwell, M.A.",,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-university-kokomo/majors,cv_unresolved,0,,,,Blackwell,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/151333/1772794971582,1,,,,2921,1013,1908,0.1,1.5,5.2,11.2,0.0,75.8,4.3,0.9,1.0
151342,Indiana University-South Bend,southbend.iu.edu/,South Bend,Indiana,Public,Professions-focused Baccalaureate Medium,"Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Medium,Primarily non-residential,Master's,Not Classified,Not Classified,https://southbend.iu.edu/academics/index.html,score=84;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=1;canonicalHub=0;flags=,exceptions_seen,https://southbend.iu.edu/about/index.html|https://southbend.iu.edu/students/registrar/add-drop-majors-minors-certificates.html|https://southbend.iu.edu/students/registrar/index.html|https://southbend.iu.edu/degrees-majors/index.html|https://southbend.iu.edu/advising/index.html,1,degrees|majors|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-university-south-bend/majors,cv_unresolved,0,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-02.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/151342/1772794976614,1,,,,4631,1561,3070,0.1,2.1,8.3,20.9,0.0,60.1,5.6,0.8,2.1
151379,Indiana University-Southeast,southeast.iu.edu/,New Albany,Indiana,Public,Special Focus: Arts and Sciences,"Lower Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,Special Focus: Arts and Sciences,Professions-focused,Medium,Residential,Master's,Not Classified,Not Classified,https://southeast.iu.edu/majors-minors/,score=440;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=4;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://southeast.iu.edu/majors|https://southeast.iu.edu/majors/|https://southeast.iu.edu/majors-minors|https://southeast.iu.edu/ilte/programs/index.html|https://southeast.iu.edu/career/majors-and-careers/explore-majors/,1,degrees|majors|minors|programs,1,0,,,1,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-university-southeast/majors,cv_unresolved,0,,African,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/151379/1772794980669,1,,,,3736,1363,2373,0.1,2.3,5.9,6.1,0.0,79.1,4.3,1.7,0.5
151801,Indiana Wesleyan University-Marion,www.indwes.edu/,Marion,Indiana,Private not-for-profit,Professions-focused Baccalaureate Small,"Lower Access, Higher Earnings","Not classified, not in classification universe",Baccalaureate,Professions-focused,Professions-focused,Small,Highly residential,Master's,Not Classified,Not Classified,https://www.indwes.edu/majors/,score=295;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=0;canonicalHub=1;flags=grad,exceptions_seen,https://www.indwes.edu/majors|https://www.indwes.edu/catalog/20252026|https://www.indwes.edu/catalog|https://www.indwes.edu/catalog/2526|https://www.indwes.edu/catalog/,0,degrees|majors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-wesleyan-university-marion/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/151801/1772794984143,1,,32352,10620,2204,882,1322,0.3,2.3,5.6,4.8,0.1,81.1,2.5,1.9,1.5
488679,Indiana Wesleyan University-National & Global,www.indwes.edu/,Marion,Indiana,Private not-for-profit,Professions-focused Undergraduate/Graduate-Doctorate Medium,Not Classified,"Not classified, not in classification universe",Undergraduate/Graduate-Doctorate,Professions-focused,Professions-focused,Medium,Primarily online,Doctorate,Not Classified,Not Classified,https://www.indwes.edu/majors/,score=295;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=0;canonicalHub=1;flags=grad,exceptions_seen,https://www.indwes.edu/majors|https://www.indwes.edu/catalog/20252026|https://www.indwes.edu/catalog|https://www.indwes.edu/catalog/2526|https://www.indwes.edu/catalog/,0,degrees|majors|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/indiana-wesleyan-university-national-and-global/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/488679/1772794987662,1,,9648,10926,14331,5482,8849,0.3,1.1,19.4,5.1,0.1,42.3,0.9,4.9,26.0
485564,Infinity College,www.infinitycollege.edu/,Lafayette,Louisiana,Private for-profit,Special Focus: Other Health Professions,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Other Health Professions,N/A,Very Small,"Mostly full-time, not residential",Associate,Not Classified,Not Classified,https://www.infinitycollege.edu/,score=50;tier=homepage;hubSig=0;listingLinks=0;slugDiv=0;structHits=1;ctrlStructured=0;canonicalHub=0;flags=,exceptions_seen,https://www.infinitycollege.edu/,0,programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/infinity-college/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/485564/1772794992189,1,,,,179,19,160,0.0,0.0,83.2,0.0,0.0,16.2,0.6,0.0,0.0
145886,Institute for Clinical Social Work,www.icsw.edu/,Chicago,Illinois,Private not-for-profit,Special Focus: Other Health Professions,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Other Health Professions,Special Focus: Other Health Professions,Very Small,"Mostly part-time, not residential",Doctorate,Not Classified,Not Classified,https://www.icsw.edu/s/Academic_Catalog_2025-2026.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.icsw.edu/admissions|https://www.icsw.edu/case-for-support|https://www.icsw.edu/pathways_program|https://www.icsw.edu/board-of-trustees|https://www.icsw.edu/distance_masters_program,1,BA|BS|bachelor|degrees|majors|programs,1,1,BLACKBAUD,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/institute-for-clinical-social-work/majors,cv_unresolved,0,,Africa|African,ethnic|ethnically,BLACKBAUD,racial,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/145886/1772794995613,1,,,26750,121,30,91,0.0,2.5,14.0,9.9,0.8,70.2,2.5,0.0,0.0
462044,Institute for Doctoral Studies in the Visual Arts,www.idsva.edu/,Portland,Maine,Private not-for-profit,Special Focus: Graduate Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Graduate Studies,Mixed,Very Small,"Mostly part-time, not residential",Doctorate,Not Classified,Not Classified,https://www.idsva.edu/discover/student-newsletter,score=90;tier=other;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=5;canonicalHub=0;flags=,exceptions_seen,https://www.idsva.edu/discover/dissertation-abstracts|https://www.idsva.edu/articles/2024-2025-year-in-review|https://www.idsva.edu/give|https://www.idsva.edu/academics/courses|https://www.idsva.edu/discover/students-alumni,1,bachelor|degrees|majors|programs,1,3,Contamediation; Identity of the Igbo African Mask as Embodiment of Self and Spirit|The Black Sublime and the Possibilities of the Impossible|The Historical Presence and Vernacular Traditions of Black Women Artists Since 1980,,6,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/institute-for-doctoral-studies-in-the-visual-arts/majors,cv_unresolved,0,,Africa|African|Africana,Ethnic|Ethnicity|ethnicities,Black|Blackness|black|blacks,Race|race|racial,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/462044/1772794999468,1,,,52000,99,28,71,2.0,4.0,14.1,13.1,0.0,58.6,3.0,2.0,3.0
187745,Institute of American Indian and Alaska Native Culture and Arts Development,iaia.edu/,Santa Fe,New Mexico,Public,"Special Focus: Arts, Music, and Design","Higher Access, Medium Earnings","Not classified, not in classification universe",Baccalaureate,"Special Focus: Arts, Music, and Design",Special Focus: Arts and Sciences,Small,Residential,Bachelor's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/187745/1772795002562,1,,5920,12745,947,365,582,47.7,1.3,0.6,26.6,0.1,10.7,8.4,4.4,0.1
489335,Institute of Buddhist Studies,www.shin-ibs.edu/,Berkeley,California,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.shin-ibs.edu/academics/catalog/2526,score=230;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=3;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.shin-ibs.edu/catalog/20252026|https://www.shin-ibs.edu/catalog/2526|https://www.shin-ibs.edu/catalog/|https://www.shin-ibs.edu/catalog|https://www.shin-ibs.edu/academics/catalog/,0,BS|degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/institute-of-buddhist-studies/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/489335/1772795006356,1,,,21000,65,35,30,3.1,15.4,3.1,9.2,0.0,60.0,3.1,6.2,0.0
444699,Institute of Clinical Acupuncture & Oriental Medicine,www.orientalmedicine.edu/,Honolulu,Hawaii,Private for-profit,Special Focus: Other Health Professions,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Other Health Professions,Special Focus: Other Health Professions,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.orientalmedicine.edu/downloads/Catalog 2025-2026.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.orientalmedicine.edu/downloads/Catalog 2023-2024.pdf|https://www.orientalmedicine.edu/become_a_student-degree_programs.htm|https://www.orientalmedicine.edu/become_a_student-how_to_apply.htm|https://www.orientalmedicine.edu/become_a_student-curriculum.htm|https://www.orientalmedicine.edu/downloads/DAcHM Curriculum 2025.pdf,0,BA|BS|bachelor|degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/institute-of-clinical-acupuncture-and-oriental-medicine/majors,cv_unresolved,0,,,,,racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/444699/1772795011961,1,,,17400,61,8,53,0.0,29.5,0.0,13.1,11.5,44.3,0.0,0.0,1.6
493080,Institute of Culinary Education,www.ice.edu/losangeles,Pasadena,California,Private for-profit,Special Focus: Applied and Career Studies,Not Classified,"Not classified, not in classification universe",Associate,Special Focus: Applied and Career Studies,N/A,Small,"Mostly part-time, not residential",Associate,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/493080/1772795015494,1,,,,553,271,282,0.7,10.5,9.2,24.4,0.4,28.4,12.5,4.9,9.0
493363,Institute of Lutheran Theology,ilt.edu/,Brookings,South Dakota,Private not-for-profit,Special Focus: Theological Studies,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus:  Theological Studies,Special Focus:  Theological Studies,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,,,,,0,,0,0,,,0,,no_candidates,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/493363/1772795019673,1,,13430,9100,,,,,,,,,,,,
461218,Institute of Medical Careers,www.imbc.edu/,Pittsburgh,Pennsylvania,Private for-profit,Special Focus: Other Health Professions,"Higher Access, Lower Earnings","Not classified, not in classification universe",Associate,Special Focus: Other Health Professions,N/A,Small,Primarily online,Associate,Not Classified,Not Classified,https://www.imbc.edu/academics/majors,score=420;tier=inventory;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=1;flags=,exceptions_seen,https://www.imbc.edu/majors/|https://www.imbc.edu/departments-and-programs|https://www.imbc.edu/majors-minors/|https://www.imbc.edu/academics/departments-and-programs|https://www.imbc.edu/academics/programs,0,degrees|programs,1,0,,,0,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/institute-of-medical-careers/majors,cv_unresolved,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/461218/1772795022763,1,,,,845,40,805,2.2,0.5,63.3,1.2,0.6,32.2,0.0,0.0,0.0
454838,Institute of Taoist Education and Acupuncture,www.itea.edu/,Louisville,Colorado,Private not-for-profit,Special Focus: Other Health Professions,Not Classified,"Not classified, not in classification universe",Graduate-focused,Special Focus: Other Health Professions,Special Focus: Other Health Professions,Very Small,Graduate-focused,Master's,Not Classified,Not Classified,https://www.itea.edu/wp/wp-content/uploads/2024/11/2526-HT-Catalog.pdf,score=220;tier=catalog;hubSig=0;listingLinks=0;slugDiv=0;structHits=2;ctrlStructured=0;canonicalHub=0;flags=yearHit,exceptions_seen,https://www.itea.edu/wp/wp-content/uploads/2023/11/2324ProgramCatalogVol14-2.pdf|https://www.itea.edu/resources/additional-resources/acupuncture-for-anxiety-101/|https://www.itea.edu/resources/additional-resources/acupuncture-a-path-for-healthcare-practitioners-wishing-to-change-careers/|https://www.itea.edu/admissions|https://www.itea.edu/program/,1,BA|BS|bachelor|degrees|majors|minors|programs,1,0,,,2,warning_10_MajorsFound,ok,,0,https://www.collegevine.com/schools/hub/all/d/institute-of-taoist-education-and-acupuncture/majors,cv_unresolved,0,,,ethnic,,race,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,institution-profile-2026-03-06-6-03.xlsx,/var/folders/0_/vt5npj3x5wq9q_4bzlj28tqw0000gn/T/nces_ipeds_profile_downloads/454838/1772795026186,1,,,18268,32,10,22,0.0,0.0,0.0,6.2,0.0,90.6,3.1,0.0,0.0
